win_id,archetype,kind,cls,matched_any3,od_in,od_ring,od_contrast,x,y
A5_w1,A5,manual,matched,True,0.010249964573983106,0.0037153068642104535,0.006534657709772653,294.7398568019093,861.1073985680191
A5_w1,A5,manual,missed_both,False,0.0001911303666123008,4.442911401445298e-05,0.0001467012525978478,538.9785202863962,860.3245823389022
A5_w1,A5,manual,missed_both,False,0.000832158455377686,0.0009358882316685767,-0.00010372977629089072,93.55608591885442,845.4510739856803
A5_w1,A5,manual,missed_both,False,0.0006768032388740541,8.707209431875377e-05,0.0005897311445553004,228.98329355608595,702.1957040572793
A5_w1,A5,manual,missed_both,False,0.0018180942110156938,5.962419702758227e-05,0.0017584700139881115,156.18138424821004,688.1050119331743
A5_w1,A5,manual,missed_both,False,0.0033070926846945833,0.00255682787654683,0.0007502648081477532,185.14558472553705,301.39379474940336
A5_w1,A5,manual,missed_both,False,0.0010172102607254358,0.0009929570930081529,2.4253167717282892e-05,162.4439140811456,324.87828162291174
A5_w1,A5,manual,missed_both,False,0.0021273606495252136,0.0029163393720169017,-0.0007889787224916881,470.090692124105,284.9546539379475
A5_w1,A5,manual,matched,True,0.0012474474622907116,0.0003993958473586228,0.0008480516149320888,544.4582338902148,637.2219570405729
A5_w1,A5,random,random,False,0.007805937175444261,0.005196314530175938,0.002609622645268323,423.08306896869027,551.6462972518715
A5_w1,A5,random,random,False,0.006591935286253022,0.004245272259795908,0.002346663026457114,456.1195909218677,172.74736365542142
A5_w1,A5,random,random,False,0.0,0.0,0.0,316.5348682067162,395.11147948308775
A5_w1,A5,random,random,False,0.0,2.2683207191537313e-05,-2.2683207191537313e-05,155.3371517254045,800.1876275440669
A5_w1,A5,random,random,False,0.0,0.0,0.0,268.73686173143557,71.83510812850328
A5_w1,A5,random,random,False,0.0,0.0010306257820573341,-0.0010306257820573341,62.26537561721793,754.6504390246533
A5_w1,A5,random,random,False,0.0025590774102919045,0.002014054534054991,0.0005450228762369134,403.86658841136557,464.5019088812419
A5_w1,A5,random,random,False,0.0025692557781138163,0.0008042798224489568,0.0017649759556648595,702.1513119126857,12.184401567826402
A5_w1,A5,random,random,False,0.0,1.50490881618582e-05,-1.50490881618582e-05,372.93569986979514,765.7095334038604
